event,scoreNode,startDateScoreNode,nameScoreNode,locationTypeScoreNode,postalCodeScoreNode,locationSameAsScoreNode,urlScoreNode,additionalTypeScoreNode,descriptionScoreNode,imageUrlScoreNode,organizerTypeScoreNode,organizerSameAsScoreNode,performerTypeScoreNode,performerSameAsScoreNode,offerTypeScoreNode,offerUrlScoreNode,addressTypeScoreNode,streetAddressScoreNode,addressLocalityScoreNode,addressRegionScoreNode,addressCountryScoreNode,endDateScoreNode,eventStatusScoreNode,eventAttendanceModeScoreNode,doorTimeScoreNode,durationScoreNode,mainEntityOfPageUrlScoreNode,scorePercent,score,event_type,name
https://calendar.sandersoncentre.ca/temporary/6716839c-9dc3-4975-8c04-56f8037fd0f9,_:e7,12,8,8,4,4,2,0,2,2,2,2,2,0,2,2,1,1,1,1,1,0,1,1,0,1,1,93.4782608695652173913043478260869565,68,http://schema.org/Event,The Walters Family 50th Anniversary Country Christmas Show
https://calendar.sandersoncentre.ca/temporary/dd699c3e-0ac3-4736-83ee-d66546e17f82,_:e8,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Jersey Nights
https://calendar.sandersoncentre.ca/temporary/625d5943-e627-46f0-85bb-780d0134eaed,_:e9,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,The Last Waltz - A Musical Celebration of 50 Years of the Band!
https://calendar.sandersoncentre.ca/temporary/c879cf15-84fe-4e2f-9547-2b1cc4d57c94,_:f0,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Double Bill Show Tribute to the Music of Elvis and Early Elton Tribute
https://calendar.sandersoncentre.ca/temporary/c7b3ee99-5382-4bda-b2ae-3e762cf74765,_:f1,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Fandango. The ZZ Top Experience!
https://calendar.sandersoncentre.ca/temporary/41fa65d7-56b6-4486-a611-8ba62202cedd,_:f2,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Jay Davis: A Buble Christmas
https://calendar.sandersoncentre.ca/temporary/b5c7150e-0333-425a-8286-2341032c5d35,_:f3,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Brass Transit : The Musical Legacy of Chicago
https://calendar.sandersoncentre.ca/temporary/d1562e29-ce92-433e-9aab-ca5274278056,_:f4,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Andrew Lloyd Webber's Sunset Boulevard 
https://calendar.sandersoncentre.ca/temporary/e97d5998-8e30-4a6c-ace7-289317472774,_:f5,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Andrew Lloyd Webber's Sunset Boulevard 
https://calendar.sandersoncentre.ca/temporary/6d438361-cdf6-431e-aa21-69cbac771793,_:f6,12,8,8,4,4,2,0,2,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,91.3043478260869565217391304347826087,66,http://schema.org/Event,Andrew Lloyd Webber's Sunset Boulevard 
